AAPL,WMT,IBM,MU,BA,AXP
90.6949462890625,61.43781280517578,112.7587661743164,10.720000267028809,104.92707061767578,51.704349517822266
90.8355484008789,60.056270599365234,110.6880111694336,10.699999809265137,106.13066864013672,51.69501495361328
90.62934112548828,59.90277099609375,109.84966278076172,10.630000114440918,106.14862060546875,51.88170623779297
94.22864532470703,60.0111198425293,112.64976501464844,11.069999694824219,107.74742126464844,53.02052688598633
94.43485260009766,59.7853889465332,114.26778411865234,11.680000305175781,107.468994140625,53.319236755371094
95.13784790039062,59.7221794128418,115.52529907226562,11.789999961853027,107.43304443359375,54.22468566894531
96.55318450927734,60.30007553100586,115.52529907226562,11.880000114440918,108.74440002441406,54.41138458251953
95.48465728759766,61.3023681640625,117.49545288085938,11.579999923706055,110.38811492919922,55.07414627075195
94.69730377197266,61.43781280517578,116.59003448486328,10.65999984741211,109.89409637451172,55.47553253173828
94.78165435791016,61.42871856689453,117.71343231201172,10.8100004196167,110.3521728515625,55.12080764770508
94.82852935791016,61.3195686340332,117.52900695800781,10.880000114440918,110.42402648925781,54.84076690673828
95.8501968383789,61.10124969482422,119.34823608398438,11.390000343322754,111.94197845458984,55.50352478027344
96.09391021728516,61.274078369140625,119.7003173828125,11.149999618530273,113.47789001464844,55.6062126159668
98.0247802734375,61.938114166259766,119.85123443603516,10.850000381469727,113.49586486816406,55.28883361816406
99.3276596069336,61.84716796875,121.38543701171875,10.720000267028809,114.58268737792969,55.72756576538086
99.16829681396484,61.35593795776367,123.271728515625,10.869999885559082,117.3940200805664,56.08228302001953
99.28077697753906,60.90110778808594,123.31365966796875,11.140000343322754,120.3221435546875,57.146419525146484
99.27140808105469,61.8289680480957,124.60472106933594,11.529999732971191,122.02870178222656,57.137081146240234
100.03065490722656,61.73798751831055,124.16038513183594,11.4399995803833,121.36405181884766,56.577003479003906
99.47762298583984,61.36504364013672,121.8968276977539,10.649999618530273,119.3341293334961,56.59568786621094
99.04645538330078,61.856239318847656,124.03462982177734,10.5,118.66944885253906,56.446327209472656
98.59654998779297,61.96541976928711,124.41188049316406,10.380000114440918,117.92394256591797,56.26897048950195
100.93046569824219,61.883544921875,125.19156646728516,10.449999809265137,117.55570220947266,56.56767654418945
102.69261932373047,62.583980560302734,124.42028045654297,10.479999542236328,115.48986053466797,56.27830505371094
102.15835571289062,62.301979064941406,126.96891021728516,10.470000267028809,114.01679992675781,57.31444549560547
103.09566497802734,62.82048797607422,127.86592102050781,11.029999732971191,114.03477478027344,57.0344123840332
104.15483856201172,62.856876373291016,127.4886245727539,10.800000190734863,113.47789001464844,56.58634948730469
102.92696380615234,62.43842315673828,125.75322723388672,10.399999618530273,114.09765625,56.18496322631836
104.0048599243164,62.80229187011719,125.77003479003906,10.470000267028809,114.9060287475586,56.166194915771484
101.73655700683594,62.05638122558594,124.28614807128906,10.510000228881836,114.07071685791016,55.20946502685547
101.84904479980469,61.91082763671875,125.20834350585938,10.720000267028809,114.8611068725586,55.80977249145508
102.18647003173828,61.310462951660156,125.12448120117188,10.449999809265137,114.8880615234375,56.09115982055664
103.51747131347656,62.583980560302734,125.44306182861328,10.170000076293945,116.28925323486328,56.91658020019531
105.01717376708984,62.90235900878906,126.78441619873047,10.880000114440918,117.7892074584961,58.30479431152344
105.07341003417969,62.583980560302734,126.72576904296875,10.399999618530273,117.52873992919922,58.633079528808594
102.96444702148438,62.82048797607422,127.19523620605469,10.6899995803833,117.78022766113281,58.286033630371094
100.74299621582031,63.5482063293457,127.87429809570312,10.890000343322754,118.53475952148438,58.7081184387207
100.208740234375,63.466331481933594,120.72315216064453,10.720000267028809,119.17243194580078,59.62733840942383
100.41494750976562,62.9569206237793,122.49207305908203,10.75,117.27726745605469,60.987403869628906
99.3276596069336,62.28377914428711,125.16641998291016,10.649999618530273,117.42994689941406,61.54083251953125
99.05583190917969,62.511199951171875,124.4957275390625,10.65999984741211,117.70838928222656,61.84096908569336
98.49344635009766,63.19343185424805,124.75564575195312,10.550000190734863,117.43893432617188,61.62522888183594
97.80919647216797,63.03880310058594,124.98197937011719,11.510000228881836,119.67542266845703,62.094242095947266
91.68851470947266,63.147953033447266,126.14730072021484,11.5600004196167,123.12450408935547,62.12235641479492
88.88593292236328,62.68404006958008,123.29689025878906,11.619999885559082,121.07661437988281,61.756553649902344
87.8642349243164,60.82835388183594,122.34953308105469,10.75,121.07661437988281,61.371986389160156
87.77051544189453,61.4832878112793,121.787841796875,10.619999885559082,120.36701965332031,61.606468200683594
89.21397399902344,60.94660568237305,120.83210754394531,10.359999656677246,119.00179290771484,60.827945709228516
88.2860336303711,61.11942672729492,120.93272399902344,10.0,117.56468963623047,60.27455139160156
87.92769622802734,61.13762283325195,122.79386138916016,10.0600004196167,118.63355255126953,59.955631256103516
87.43732452392578,62.08366775512695,124.67294311523438,9.989999771118164,119.69338989257812,60.50904846191406
87.5033187866211,62.72041702270508,125.912109375,9.869999885559082,118.65151977539062,60.01191329956055
88.09742736816406,62.57487106323242,128.1596221923828,10.09000015258789,121.0047836303711,60.818565368652344
87.23927307128906,60.85221481323242,127.28792572021484,10.100000381469727,120.43428802490234,60.584075927734375
85.19290924072266,61.25537872314453,127.19396209716797,9.630000114440918,121.72013854980469,60.34959030151367
85.36265563964844,59.50522994995117,126.23680114746094,9.5600004196167,119.63742065429688,60.14323425292969
88.5312271118164,60.49484634399414,127.72377014160156,9.680000305175781,121.46659088134766,60.096336364746094
88.16344451904297,59.6518440246582,126.47610473632812,9.670000076293945,120.03585052490234,58.86757278442383
89.17247772216797,57.86503601074219,125.912109375,10.050000190734863,118.61419677734375,59.5804443359375
88.8329849243164,63.40871810913086,123.85258483886719,10.069999694824219,115.97911834716797,58.84882354736328
89.79486846923828,64.01348114013672,125.83518981933594,10.800000190734863,115.35431671142578,59.955631256103516
90.9359359741211,63.68360137939453,125.42497253417969,11.140000343322754,115.52637481689453,59.64609909057617
92.32218933105469,64.3616714477539,126.74103546142578,11.489999771118164,115.45391082763672,60.84672164916992
93.94420623779297,64.58159637451172,129.6294403076172,11.600000381469727,116.68541717529297,61.259422302246094
94.68917846679688,64.9206314086914,130.27040100097656,11.949999809265137,117.09291076660156,61.18440246582031
94.63259887695312,64.82901000976562,130.61221313476562,12.3100004196167,117.01141357421875,61.45638656616211
94.17052459716797,64.85649871826172,131.38133239746094,12.720000267028809,114.23147583007812,61.681522369384766
92.85027313232422,64.59992980957031,130.33023071289062,13.09000015258789,114.46690368652344,61.82221603393555
92.15245819091797,65.01224517822266,131.17620849609375,13.109999656677246,114.86532592773438,62.29120635986328
92.34104919433594,64.93898010253906,130.65496826171875,12.859999656677246,115.34525299072266,61.428260803222656
93.01058959960938,65.1039047241211,130.5182342529297,12.770000457763672,119.43821716308594,61.8503532409668
93.38780975341797,65.08556365966797,131.0309600830078,13.0,119.46537017822266,61.80345153808594
93.30293273925781,65.31465911865234,131.60350036621094,12.579999923706055,120.43428802490234,62.150516510009766
93.97248077392578,65.14055633544922,131.10784912109375,12.510000228881836,120.52484893798828,61.63462829589844
93.19921112060547,65.18635559082031,130.2105712890625,12.140000343322754,118.74999237060547,60.94051742553711
91.79408264160156,64.6274185180664,129.27908325195312,12.050000190734863,117.64529418945312,59.72113800048828
91.90725708007812,65.01224517822266,129.09107971191406,11.920000076293945,118.17049407958984,57.28239822387695
91.60548400878906,65.16803741455078,128.766357421875,12.020000457763672,117.86260223388672,57.610679626464844
91.99214935302734,65.33296203613281,129.09107971191406,11.949999809265137,117.14723205566406,58.08905029296875
89.89860534667969,65.01224517822266,129.88583374023438,12.199999809265137,117.55474853515625,58.023399353027344
89.68171691894531,65.14971160888672,131.27023315429688,12.319999694824219,120.20790100097656,58.43610382080078
90.445556640625,65.47957611083984,131.64625549316406,12.75,119.09410858154297,58.42672348022461
90.10609436035156,65.74531555175781,130.68060302734375,12.720000267028809,119.32051086425781,58.10780715942383
90.62474060058594,66.06602478027344,132.75717163085938,14.050000190734863,120.93233489990234,59.32719421386719
88.07858276367188,65.937744140625,125.27117156982422,13.210000038146973,114.5665054321289,56.335044860839844
86.7960433959961,65.51624298095703,122.63056182861328,12.229999542236328,111.107421875,54.093265533447266
88.25775146484375,65.5254135131836,124.51058959960938,12.989999771118164,112.18498229980469,54.308998107910156
89.02159118652344,66.39588928222656,126.86918640136719,13.1899995803833,114.99211120605469,56.213253021240234
90.1532211303711,66.90901947021484,129.70635986328125,13.760000228881836,117.60001373291016,57.278499603271484
90.42669677734375,66.71661376953125,130.1934814453125,12.5,117.43701171875,57.212520599365234
89.57799530029297,67.01898956298828,129.6209259033203,11.90999984741211,114.9739990234375,55.7607536315918
90.08722686767578,67.64205932617188,130.2105712890625,11.729999542236328,114.96493530273438,56.07184982299805
90.47386932373047,67.3763427734375,130.40711975097656,12.199999809265137,115.15509796142578,56.382938385009766
91.17170715332031,67.660400390625,131.9966278076172,12.619999885559082,117.79922485351562,57.966678619384766
91.4546127319336,67.86198425292969,132.7401123046875,12.640000343322754,119.56499481201172,58.59829330444336
91.86954498291016,67.13809967041016,134.20140075683594,13.229999542236328,118.45118713378906,59.39015197753906
91.35086059570312,67.45882415771484,135.0388946533203,13.289999961853027,117.81732940673828,59.484432220458984
93.16149139404297,67.5321044921875,136.97019958496094,13.289999961853027,119.12128448486328,59.9652099609375
93.15206146240234,67.50462341308594,136.54293823242188,13.130000114440918,119.88191223144531,60.125465393066406
94.1422348022461,67.660400390625,136.6112823486328,13.34000015258789,120.82366180419922,60.323429107666016
94.1799545288086,67.49549102783203,136.37200927734375,13.220000267028809,121.93744659423828,60.48368835449219
94.26483154296875,67.61458587646484,137.89315795898438,13.59000015258789,121.99180603027344,60.785362243652344
93.76502990722656,67.36717987060547,137.11549377441406,13.180000305175781,120.91421508789062,59.79552459716797
93.03889465332031,67.39468383789062,138.49986267089844,13.130000114440918,120.85987091064453,60.59681701660156
91.79408264160156,67.57794189453125,138.9955291748047,13.920000076293945,120.37995147705078,60.64395523071289
91.16226959228516,67.55961608886719,138.5426025390625,14.670000076293945,122.10950469970703,60.681663513183594
97.08444213867188,67.18390655517578,138.2947998046875,14.1899995803833,123.11463165283203,60.88904571533203
98.39525604248047,67.11060333251953,137.9016876220703,13.8100004196167,120.44331359863281,61.07759475708008
98.2726821899414,66.86321258544922,137.26075744628906,13.739999771118164,121.03193664550781,60.76649856567383
100.0078353881836,67.60541534423828,137.97006225585938,13.5600004196167,120.62444305419922,60.45541000366211
98.52730560302734,67.00982666015625,137.22657775878906,13.399999618530273,119.16656494140625,59.833229064941406
99.76266479492188,66.8357162475586,137.303466796875,13.510000228881836,119.41106414794922,60.17259979248047
100.37894439697266,67.16559600830078,138.0554962158203,14.029999732971191,118.81340789794922,60.27629852294922
101.90543365478516,67.58708953857422,139.721923828125,14.520000457763672,119.28426361083984,61.7657470703125
102.74928283691406,67.20223236083984,139.67019653320312,14.420000076293945,119.7008285522461,62.05801010131836
103.16645050048828,67.38551330566406,139.43748474121094,14.479999542236328,120.0901870727539,61.64321517944336
102.39848327636719,68.22505950927734,139.7046661376953,14.199999809265137,120.77495574951172,61.030452728271484
102.33209991455078,68.086669921875,140.9545135498047,14.430000305175781,121.43230438232422,61.728065490722656
102.56913757324219,68.16969299316406,139.59262084960938,14.930000305175781,121.52362823486328,61.633785247802734
103.8017349243164,67.64381408691406,139.53228759765625,15.529999732971191,122.94795989990234,61.86945724487305
103.70689392089844,67.24711608886719,138.5151824951172,15.489999771118164,123.25837707519531,61.55836486816406
103.55518341064453,67.28401947021484,138.29107666015625,15.520000457763672,123.00275421142578,61.916587829589844
103.42245483398438,68.54796600341797,139.0841064453125,15.770000457763672,123.25837707519531,61.86945724487305
103.68793487548828,67.17332458496094,137.9462890625,16.25,122.7470703125,61.77519607543945
102.88201904296875,67.07183074951172,137.91183471679688,16.190000534057617,123.2492446899414,61.61493682861328
103.20437622070312,66.39834594726562,138.1359405517578,16.18000030517578,122.47317504882812,61.916587829589844
102.42691040039062,66.63822937011719,137.09298706054688,15.510000228881836,121.69710540771484,61.4264030456543
101.99078369140625,65.70640563964844,136.73095703125,16.200000762939453,121.4140625,61.27555465698242
101.3934326171875,65.6325912475586,136.46376037597656,16.510000228881836,120.72930145263672,61.07759475708008
101.27967071533203,65.87247467041016,137.67047119140625,16.90999984741211,121.34103393554688,61.7657470703125
100.50221252441406,65.78944396972656,137.3946533203125,16.739999771118164,119.43280792236328,61.69976806640625
100.5970230102539,65.90937805175781,136.94642639160156,16.489999771118164,118.19109344482422,61.82231521606445
101.19434356689453,67.20098876953125,137.51535034179688,16.639999389648438,118.60195922851562,61.143585205078125
102.1424789428711,66.8873291015625,137.52395629882812,16.700000762939453,119.75238037109375,61.454673767089844
102.11402893066406,67.34860229492188,138.2135009765625,17.010000228881836,121.42318725585938,61.99201965332031
102.73979187011719,66.48137664794922,139.325439453125,17.15999984741211,121.10365295410156,62.397377014160156
100.04710388183594,66.26919555664062,137.04986572265625,17.450000762939453,121.34103393554688,62.44450378417969
97.78105926513672,64.8576431274414,134.19683837890625,16.809999465942383,117.35111236572266,61.3886833190918
99.97125244140625,66.37068176269531,136.43788146972656,17.149999618530273,118.80282592773438,62.12398910522461
102.35105895996094,65.92782592773438,134.30026245117188,16.75,117.56111145019531,60.6722297668457
105.97293853759766,65.9831771850586,132.78323364257812,16.93000030517578,116.56590270996094,59.842655181884766
109.57585144042969,66.79505920410156,134.17098999023438,17.450000762939453,116.6572036743164,60.17259979248047
108.95956420898438,67.22866821289062,132.60223388671875,17.479999542236328,115.6802749633789,60.0123405456543
107.68905639648438,66.50904846191406,133.49005126953125,16.950000762939453,116.39244079589844,60.38941955566406
107.67958068847656,66.39834594726562,133.12799072265625,16.920000076293945,116.67547607421875,60.06889724731445
107.66061401367188,66.60131072998047,134.05892944335938,17.65999984741211,119.20455169677734,60.59681701660156
108.67513275146484,66.67511749267578,134.558837890625,17.59000015258789,120.40061950683594,60.9267578125
106.86417388916016,66.74891662597656,133.58485412597656,17.479999542236328,120.31843566894531,60.19145584106445
107.0253677368164,66.07544708251953,132.722900390625,17.360000610351562,119.21366882324219,59.786094665527344
107.22447967529297,66.73046875,135.12774658203125,18.0,119.89845275878906,60.59681701660156
108.03986358642578,66.23228454589844,136.43788146972656,17.440000534057617,120.72930145263672,60.540260314941406
106.36168670654297,65.25434875488281,136.2827606201172,17.540000915527344,119.6336669921875,59.73896026611328
107.18655395507812,66.53672790527344,136.9206085205078,17.780000686645508,120.28192138671875,60.370567321777344
106.68403625488281,66.43524932861328,135.85179138183594,17.729999542236328,120.86624908447266,60.15375518798828
107.1391372680664,66.19538116455078,134.8605499267578,17.799999237060547,120.74756622314453,60.24801254272461
107.18655395507812,66.1215591430664,135.3949432373047,17.700000762939453,122.94795989990234,60.97754669189453
107.98298645019531,63.99040222167969,135.22256469726562,17.729999542236328,122.72881317138672,58.68472671508789
108.14415740966797,63.38148880004883,134.17959594726562,17.610000610351562,122.20838928222656,58.514190673828125
110.03095245361328,62.71724319458008,135.34320068359375,17.5,124.02532196044922,58.64683532714844
110.26797485351562,62.17290496826172,133.42108154296875,16.860000610351562,122.10797882080078,57.66149139404297
111.25403594970703,62.23749542236328,132.99009704589844,16.780000686645508,121.57841491699219,57.500423431396484
110.9127197265625,62.94789123535156,132.49876403808594,16.850000381469727,121.779296875,57.23514938354492
111.52898406982422,63.150848388671875,133.12799072265625,17.1299991607666,121.88887023925781,56.98881149291992
111.45313262939453,62.938663482666016,133.40383911132812,16.989999771118164,122.34538269042969,56.751949310302734
111.37730407714844,63.53833770751953,129.91293334960938,17.40999984741211,123.34972381591797,56.9224853515625
111.04544830322266,63.55678939819336,130.37838745117188,17.219999313354492,124.33575439453125,58.03099060058594
110.98857879638672,63.4091796875,130.6024932861328,17.200000762939453,124.02532196044922,63.27036666870117
110.55242156982422,63.04935073852539,128.97340393066406,16.940000534057617,123.83360290527344,63.81987762451172
111.5479507446289,63.83356475830078,129.7836456298828,17.059999465942383,125.49530029296875,63.5640754699707
112.11682891845703,63.99040222167969,130.0508575439453,17.540000915527344,126.92877197265625,63.232460021972656
109.59480285644531,64.20259094238281,130.85247802734375,17.639999389648438,132.8816680908203,63.289306640625
108.54236602783203,64.42400360107422,132.1798858642578,17.530000686645508,130.84561157226562,63.4124755859375
107.82178497314453,64.57162475585938,131.5420379638672,17.200000762939453,130.57171630859375,62.95769119262695
107.651123046875,64.59930419921875,132.47293090820312,17.15999984741211,130.0421600341797,62.92927551269531
105.70744323730469,63.93505096435547,131.69715881347656,16.979999542236328,130.02391052246094,62.768211364746094
105.80226135253906,64.07343292236328,130.97312927246094,16.68000030517578,128.50828552246094,62.0102653503418
104.66822052001953,64.23949432373047,131.33514404296875,16.6200008392334,127.84175872802734,61.89657211303711
103.72472381591797,63.8058967590332,131.38687133789062,16.68000030517578,127.4035415649414,62.06711196899414
105.22093200683594,64.37789154052734,134.22268676757812,17.3799991607666,130.5899658203125,63.47880172729492
105.84037780761719,64.38711547851562,134.9619903564453,17.40999984741211,130.8291778564453,63.54512023925781
105.66886138916016,65.595703125,134.6488494873047,17.200000762939453,134.51918029785156,65.12735748291016
102.72408294677734,65.86325073242188,139.3542938232422,16.989999771118164,136.92977905273438,66.42536163330078
103.3340072631836,65.71562957763672,140.26760864257812,17.670000076293945,137.69931030273438,66.79486846923828
100.74183654785156,65.03291320800781,137.60609436035156,17.709999084472656,139.0622100830078,68.61395263671875
102.0760498046875,65.89091491699219,138.00616455078125,18.100000381469727,137.31918334960938,68.66133880615234
104.82067108154297,65.86325073242188,138.54539489746094,18.239999771118164,135.7708740234375,67.912841796875
104.78254699707031,63.83356475830078,138.98902893066406,19.18000030517578,134.74172973632812,68.00758361816406
104.88740539550781,63.23388671875,139.502197265625,19.209999084472656,135.6874237060547,67.2685775756836
106.47891235351562,63.999637603759766,141.5722198486328,19.489999771118164,136.30860900878906,67.78019714355469
106.54560852050781,64.69157409667969,141.4852752685547,19.739999771118164,138.62646484375,67.95075225830078
106.00240325927734,65.34660339355469,140.88511657714844,19.90999984741211,138.8304443359375,69.04977416992188
106.53608703613281,65.71562957763672,141.89405822753906,20.1299991607666,139.1085662841797,69.03083038330078
106.326416015625,65.67871856689453,143.09429931640625,19.989999771118164,138.85824584960938,68.33917999267578
106.22160339355469,65.84480285644531,142.23324584960938,19.420000076293945,140.5919952392578,67.73281860351562
105.32576751708984,64.9775619506836,141.0938720703125,19.530000686645508,139.59071350097656,68.2539291381836
104.34417724609375,65.19898986816406,139.0063934326172,18.479999542236328,141.28738403320312,68.7181625366211
104.73490142822266,65.39273071289062,139.1803741455078,18.790000915527344,141.15756225585938,68.08338928222656
103.98204803466797,64.52549743652344,139.02383422851562,18.610000610351562,141.07411193847656,68.24443817138672
104.78254699707031,64.91297912597656,139.46737670898438,19.059999465942383,141.14828491210938,68.50973510742188
105.81182098388672,65.60057830810547,143.32916259765625,20.440000534057617,142.90985107421875,70.38567352294922
106.85057830810547,65.35899353027344,143.8249053955078,20.65999984741211,144.06878662109375,70.97308349609375
108.59456634521484,65.1174087524414,144.83387756347656,20.5,145.08865356445312,70.84044647216797
107.9751205444336,66.59481048583984,143.94668579101562,20.020000457763672,145.70982360839844,69.71300506591797
109.77630615234375,66.71558380126953,146.37335205078125,20.1299991607666,145.24627685546875,69.95932006835938
109.77630615234375,66.2881851196289,146.56471252441406,20.020000457763672,143.2157745361328,70.1772232055664
110.37667846679688,66.04659271240234,146.1385040283203,20.290000915527344,142.56683349609375,71.00151062011719
110.5196304321289,65.95367431640625,145.0165252685547,20.270000457763672,143.24365234375,71.05835723876953
111.15814971923828,66.51118469238281,144.97299194335938,20.350000381469727,144.80123901367188,70.63201141357422
111.45357513427734,66.73419189453125,145.77322387695312,20.649999618530273,144.9959259033203,71.11520385742188
111.55841064453125,66.19525909423828,145.53834533691406,20.579999923706055,146.00648498535156,71.36153411865234
110.82459259033203,64.66210174560547,145.3035125732422,23.190000534057617,145.98797607421875,70.66043090820312
111.04377746582031,64.61565399169922,144.99913024902344,23.260000228881836,146.31248474121094,71.02993774414062
111.7490005493164,64.76431274414062,145.37310791015625,23.299999237060547,146.00648498535156,71.03941345214844
111.27250671386719,64.40193939208984,144.5468292236328,22.780000686645508,144.7270965576172,70.46147155761719
111.2439193725586,64.35548400878906,144.9034423828125,22.270000457763672,144.34693908691406,70.03511810302734
110.37667846679688,64.22538757324219,144.37289428710938,21.920000076293945,144.33763122558594,70.18670654296875
110.69115447998047,63.79795837402344,145.4166259765625,22.549999237060547,145.53367614746094,71.38996124267578
110.56727600097656,64.16963195800781,147.217041015625,22.360000610351562,147.0634765625,72.56028747558594
111.12956237792969,64.30899810791016,146.72994995117188,22.110000610351562,147.1469268798828,71.66588592529297
112.36846923828125,63.42628479003906,147.45184326171875,22.040000915527344,147.50851440429688,71.8086166381836
113.39769744873047,63.844417572021484,145.81668090820312,22.34000015258789,146.78530883789062,72.1796875
113.51206970214844,63.39842224121094,143.964111328125,22.479999542236328,147.4806671142578,72.9313735961914
114.12198638916016,63.677154541015625,145.9036407470703,22.790000915527344,147.78660583496094,73.17875671386719
113.64545440673828,63.15683364868164,146.07763671875,22.309999465942383,146.7574920654297,73.15020751953125
113.44534301757812,62.37630844116211,145.5470733642578,22.18000030517578,147.25814819335938,72.90283203125
114.36023712158203,63.57495880126953,146.0254364013672,21.739999771118164,146.18267822265625,72.88379669189453
114.35069274902344,63.286903381347656,145.07737731933594,22.31999969482422,146.78530883789062,73.73060607910156
114.15055847167969,62.83161544799805,145.08609008789062,21.709999084472656,147.41574096679688,72.96942138671875
114.36023712158203,62.42276382446289,148.33901977539062,21.959999084472656,147.9071807861328,72.50320434570312
114.43647766113281,61.930294036865234,148.75653076171875,21.889999389648438,146.3402862548828,72.28434753417969
114.33164978027344,62.6271858215332,152.99227905273438,22.850000381469727,148.85284423828125,73.67353820800781
116.1518783569336,62.15330505371094,155.07101440429688,23.559999465942383,155.16668701171875,73.15974426269531
116.20904541015625,62.004634857177734,155.39283752441406,23.520000457763672,156.79844665527344,73.1977767944336
116.21858215332031,61.01041030883789,154.20994567871094,23.969999313354492,155.48191833496094,73.1216812133789
115.91360473632812,61.71658706665039,152.90533447265625,24.18000030517578,153.50709533691406,73.53080749511719
115.64677429199219,62.01390838623047,151.79200744628906,24.110000610351562,151.5137481689453,72.6744613647461
122.69898986816406,61.540042877197266,151.59194946289062,24.75,152.02369689941406,73.03604888916016
122.48934173583984,61.97674560546875,151.84422302246094,24.790000915527344,150.43824768066406,72.79817199707031
123.01349639892578,61.79091262817383,152.9227294921875,24.600000381469727,150.56809997558594,74.25393676757812
124.1666259765625,61.698001861572266,152.9574737548828,24.34000015258789,152.03294372558594,74.04460906982422
125.34832763671875,62.15330505371094,155.2189178466797,24.600000381469727,154.3693389892578,73.94945526123047
125.83436584472656,63.00814437866211,154.43869018554688,24.209999084472656,153.18174743652344,74.02559661865234
126.74364471435547,64.18821716308594,155.3504180908203,24.450000762939453,153.62124633789062,74.38713836669922
126.45648956298828,63.20328903198242,156.63905334472656,24.049999237060547,155.4447479248047,74.67259216308594
127.57633972167969,62.970977783203125,157.2351837158203,23.899999618530273,157.12794494628906,75.08173370361328
129.23219299316406,63.79795837402344,157.9102020263672,23.1200008392334,157.5674285888672,75.55747985839844
129.70118713378906,63.82583999633789,159.26898193359375,23.020000457763672,158.31553649902344,75.73824310302734
129.5480499267578,63.99308776855469,159.0498046875,22.979999542236328,159.72756958007812,75.6526107788086
129.90220642089844,64.45768737792969,158.3835906982422,23.350000381469727,161.5043182373047,75.8429183959961
130.8402099609375,66.39039611816406,158.02418518066406,23.770000457763672,164.16940307617188,76.0903091430664
131.23260498046875,66.63199615478516,158.80435180664062,23.75,163.9823455810547,75.98564147949219
130.67745971679688,66.26030731201172,159.2427215576172,23.479999542236328,165.3850555419922,76.16641235351562
130.8019256591797,67.26383209228516,158.97970581054688,23.239999771118164,165.9274139404297,75.89051055908203
131.06033325195312,66.65984344482422,157.2702178955078,23.760000228881836,167.78831481933594,76.28057861328125
131.11778259277344,65.90721130371094,157.63845825195312,23.440000534057617,168.53636169433594,76.17593383789062
133.79769897460938,65.4612045288086,159.50572204589844,24.549999237060547,171.97764587402344,77.9457015991211
133.00331115722656,65.74925231933594,158.26084899902344,24.700000762939453,171.1173553466797,76.21400451660156
